test,cost,coverage,pastFaults, newFaults
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
4085,53021.0,56,10,108
1311,53021.0,56,10,108
2178,53021.0,56,10,108
1516,53021.0,56,10,108
3158,53021.0,56,10,108
0,54831.0,56,10,198
4085,54831.0,56,10,198
1311,54831.0,56,10,198
2178,54831.0,56,10,198
1516,54831.0,56,10,198
3158,54831.0,56,10,198
0,54831.0,56,10,198
4085,54831.0,56,10,198
1311,54831.0,56,10,198
2178,54831.0,56,10,198
1516,54831.0,56,10,198
3158,54831.0,56,10,198
0,54831.0,56,10,198
4085,54831.0,56,10,198
1311,54831.0,56,10,198
2178,54831.0,56,10,198
1516,54831.0,56,10,198
3158,54831.0,56,10,198
0,54831.0,56,10,198
4085,54831.0,56,10,198
1311,54831.0,56,10,198
2178,54831.0,56,10,198
1516,54831.0,56,10,198
3158,54831.0,56,10,198
0,54831.0,56,10,198
4085,54831.0,56,10,198
1311,54831.0,56,10,198
